Cruise,Cycle,Tow,Net,Latitude,Longitude,Time_PST,Night0Day1,minDepth,maxDepth,Class,Abundance (#/m^3),ugcarbon_n,ugcarbon_mean,ugcarbon_mean-1outlier,ugcarbon_mean-2outliers,ugcarbon_median,Carbon_mg_sum,Carbon_mg_sum-1outlier,Carbon_mg_sum-2outliers
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,chaetognatha,0.488281,25,145.355508,115.265927,87.998214,77.050354,0.070974,0.054031,0.039530
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,cnidaria,0.197266,2,35.602814,386.371319,NaN,32.095129,0.007023,0.000755,NaN
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,copepoda_calanoida,49.785156,371,17.106826,16.841383,16.650309,7.542707,0.851666,0.838122,0.828288
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,copepoda_eucalanids,0.234375,12,1274.391348,1198.006822,1273.833304,1178.982412,0.298685,0.257384,0.248796
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,copepoda_harpacticoida,0.195313,1,15.288391,NaN,NaN,15.288391,0.002986,NaN,NaN
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,copepoda_oithona_like,7.226563,37,4.160288,3.722116,3.582233,3.274542,0.030065,0.026171,0.024488
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,copepoda_poecilostomatoids,16.992188,87,2.358792,1.839344,1.794593,1.409664,0.040081,0.030895,0.029793
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,crustacea_others,0.195313,1,0.239789,NaN,NaN,0.239789,0.000047,NaN,NaN
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,eggs,0.585938,3,8.183769,4.803801,4.952714,4.952714,0.004795,0.001876,0.000967
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,euphausiids,0.275391,6,15614.260427,68.739729,22.561806,0.190040,4.300021,0.018796,0.005729
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,multiples,1.445313,11,54.382306,20.613702,15.812518,9.300507,0.078599,0.029391,0.022236
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,nauplii,1.757813,9,2.508423,2.356499,2.286377,2.275501,0.004409,0.003682,0.003126
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,ostracods,9.023438,57,7.493050,7.016349,6.833452,2.999486,0.067613,0.063175,0.061394
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,others,1.191406,7,2.881242,2.255181,1.513190,0.874155,0.003433,0.002643,0.001478
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,polychaete,0.898438,10,28.281481,27.370513,31.760337,25.476145,0.025409,0.024056,0.021711
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,pteropoda,0.195313,1,0.566222,NaN,NaN,0.566222,0.000111,NaN,NaN
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,2,3.493400e+01,-1.211507e+02,10-Jun-2017 22:18:00,0,297,351,radiolarians,2.187500,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,appendicularia,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,chaetognatha,0.507671,22,86.664351,78.745791,73.090203,53.945714,0.043997,0.039867,0.036902
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,cnidaria,0.529986,10,43.151411,67.152618,72.153399,21.550324,0.022870,0.016858,0.016101
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,copepoda_calanoida,46.108787,312,17.782847,17.401914,17.055371,4.937703,0.819945,0.801896,0.785451
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,copepoda_eucalanids,0.697350,25,1130.337221,1085.590280,1043.373869,1131.684807,0.788241,0.726755,0.669389
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,copepoda_harpacticoida,0.334728,3,8.331061,28.763808,23.429318,4.244512,0.002789,0.001605,0.000654
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,copepoda_oithona_like,10.376569,39,3.415217,3.318076,3.198906,2.683333,0.035438,0.034338,0.032212
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,copepoda_poecilostomatoids,12.050209,45,2.293827,2.180332,2.068301,1.650361,0.027641,0.025665,0.023770
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,crustacea_others,0.306834,2,2.175893,1.227195,NaN,1.227195,0.000668,0.000342,NaN
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,eggs,1.952580,7,13.187975,7.883018,4.992369,4.654888,0.025751,0.013193,0.006963
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,euphausiids,0.004184,3,12275.842242,13206.184559,13558.743100,12853.626018,0.051363,0.036837,0.018910
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,multiples,0.669456,6,55.311204,39.572542,24.702018,7.466107,0.037028,0.025388,0.015159
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,nauplii,1.673640,6,3.353749,2.707418,2.551995,2.492177,0.005613,0.003776,0.002847
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,ostracods,8.760112,36,8.290921,7.177208,7.003830,3.289324,0.072629,0.062863,0.061149
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,others,1.396095,6,9.657665,1.691836,0.451247,0.400099,0.013483,0.002360,0.000503
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,polychaete,0.393305,7,33.722258,25.439606,24.639881,15.530031,0.013263,0.009970,0.009622
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,pteropoda,1.673640,6,0.755248,0.608487,0.639654,0.613816,0.001264,0.000849,0.000714
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,3,3.493400e+01,-1.211507e+02,10-Jun-2017 22:23:00,0,251,297,radiolarians,1.980474,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,appendicularia,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,bryozoan_larvae,0.383142,1,1.294918,NaN,NaN,1.294918,0.000496,NaN,NaN
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,chaetognatha,2.270115,46,57.352846,54.347415,53.230609,25.782047,0.130198,0.123271,0.120636
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,cnidaria,1.419540,20,45.900376,45.642602,43.454926,25.743956,0.065157,0.064704,0.059938
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,copepoda_calanoida,72.068966,306,17.142196,16.777013,16.512311,5.241209,1.235420,1.208459,1.188760
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,copepoda_eucalanids,1.302682,34,1138.243916,1096.694075,1065.506745,1143.153490,1.482770,1.386625,1.306368
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,copepoda_oithona_like,18.429119,49,3.951970,3.419118,3.316715,3.171068,0.072831,0.061701,0.058583
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,copepoda_poecilostomatoids,21.455939,56,2.908227,2.795895,2.717618,2.130752,0.062399,0.058917,0.056227
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,crustacea_others,1.187739,4,1.047287,0.173582,0.191750,0.184241,0.001244,0.000200,0.000147
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,eggs,4.214559,11,5.490653,5.123420,4.718476,5.503995,0.023141,0.019630,0.016271
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,euphausiids,0.003831,2,355963.355118,17320.756476,NaN,17320.756476,1.363844,0.033182,NaN
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,multiples,0.651341,8,161.256088,386.452914,339.867600,3.618310,0.105033,0.103646,0.078130
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,nauplii,3.448276,9,2.236356,1.943812,1.656832,2.016352,0.007712,0.005958,0.004444
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,ostracods,9.731801,29,5.512161,5.387515,5.319934,3.280020,0.053643,0.052224,0.051365
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,others,6.247126,20,79.486809,22.439340,1.153207,0.406943,0.496564,0.140138,0.007158
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,polychaete,0.383142,1,9.004432,NaN,NaN,9.004432,0.003450,NaN,NaN
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,pteropoda,5.019157,14,0.606602,0.628982,0.653140,0.577878,0.003045,0.002916,0.002778
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,4,3.493400e+01,-1.211507e+02,10-Jun-2017 22:29:00,0,202,251,radiolarians,8.467433,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,appendicularia,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,chaetognatha,0.997587,29,73.968724,66.407661,59.857133,15.974298,0.073790,0.066167,0.059568
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,cnidaria,0.197829,12,70.424856,68.285568,67.238117,70.066930,0.013932,0.013426,0.013139
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,copepoda_calanoida,48.685163,156,12.051935,11.910940,11.817383,8.736785,0.586750,0.579599,0.574761
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,copepoda_eucalanids,0.241255,10,984.694411,883.958399,767.923988,482.741138,0.237562,0.191933,0.148212
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,copepoda_oithona_like,17.876960,38,3.603036,3.449487,3.289382,3.604428,0.064411,0.060002,0.055630
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,copepoda_others,0.048251,2,492.811559,658.703966,NaN,326.919151,0.023779,0.015892,NaN
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,copepoda_poecilostomatoids,18.817853,39,2.294997,2.225085,2.162211,1.721881,0.043187,0.040798,0.038602
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,crustacea_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,eggs,3.377563,7,15.932174,8.249948,6.548298,7.057827,0.053812,0.023884,0.015798
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,euphausiids,0.507841,3,2883.371974,67.953012,0.565363,0.565363,1.464294,0.034427,0.000273
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,multiples,0.989144,3,19.523358,15.221618,21.115982,21.115982,0.019311,0.014689,0.010189
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,nauplii,6.755127,14,4.417423,4.650185,4.914432,4.958348,0.029840,0.029169,0.028455
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,ostracods,7.768396,18,4.901967,4.814498,4.729636,3.017127,0.038080,0.037285,0.036513
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,others,14.041013,31,1.516488,1.448761,1.209694,1.037980,0.021293,0.020307,0.016372
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,polychaete,0.506634,2,14.645239,10.354458,NaN,10.354458,0.007420,0.004996,NaN
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,pteropoda,2.412545,5,0.687575,0.630302,0.589911,0.613816,0.001659,0.001217,0.000854
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,5,3.493400e+01,-1.211507e+02,10-Jun-2017 22:32:59,0,151,202,radiolarians,16.936068,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,appendicularia,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,chaetognatha,3.624138,89,37.250220,36.450462,36.326587,14.553177,0.135000,0.132039,0.131527
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,cnidaria,1.260345,38,63.278490,63.037727,62.798410,55.219390,0.079753,0.079341,0.078931
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,copepoda_calanoida,57.206897,210,11.213570,10.742735,10.468547,4.407810,0.641494,0.614188,0.598151
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,copepoda_eucalanids,0.758621,22,621.754681,576.301849,551.537743,588.578116,0.471676,0.417322,0.380371
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,copepoda_oithona_like,20.689655,60,3.039387,2.870203,2.776629,2.049362,0.062884,0.058394,0.055533
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,copepoda_poecilostomatoids,20.344828,59,2.689487,2.550834,2.482483,2.286998,0.054717,0.051017,0.048794
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,crustacea_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,eggs,0.344828,1,14.628559,NaN,NaN,14.628559,0.005044,NaN,NaN
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,euphausiids,0.727586,5,88.402306,54.928963,26.317813,0.587104,0.064320,0.039871,0.019058
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,multiples,1.103448,5,8.643905,3.874211,3.461573,3.550598,0.009538,0.004141,0.003581
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,nauplii,3.793103,11,4.807246,5.191249,5.543171,5.278711,0.018234,0.017901,0.017203
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,ostracods,3.206897,12,3.309625,2.691994,2.475225,1.045422,0.010614,0.008540,0.007767
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,others,12.793103,38,0.515451,0.481765,0.457477,0.419363,0.006594,0.005997,0.005537
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,polychaete,0.036207,2,88.774276,352.362801,NaN,75.594850,0.003214,0.000608,NaN
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,pteropoda,0.344828,1,0.908668,NaN,NaN,0.908668,0.000313,NaN,NaN
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,6,3.493400e+01,-1.211507e+02,10-Jun-2017 22:39:59,0,100,151,radiolarians,4.034483,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,appendicularia,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,bryozoan_larvae,5.461538,9,1.229510,1.286143,1.215440,1.229587,0.006715,0.006035,0.004768
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,chaetognatha,3.230769,46,50.169414,48.633466,47.599371,26.621508,0.162086,0.155253,0.150121
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,cnidaria,0.201923,10,95.204827,90.693464,86.237075,73.950743,0.019224,0.018139,0.017082
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,copepoda_calanoida,410.661538,668,4.217424,4.140431,4.072012,2.010029,1.731934,1.700156,1.671905
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,copepoda_eucalanids,0.884615,23,506.843233,454.999997,408.829846,394.440212,0.448361,0.385000,0.330209
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,copepoda_oithona_like,103.846154,135,1.466927,1.430816,1.401832,1.277802,0.152335,0.147484,0.143418
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,copepoda_poecilostomatoids,26.269231,37,2.540301,2.524380,2.419422,2.336418,0.066732,0.066216,0.061602
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,crustacea_others,0.807692,2,2.933894,0.092269,NaN,0.092269,0.002370,0.000071,NaN
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,doliolids,0.038462,1,43.441770,NaN,NaN,43.441770,0.001671,NaN,NaN
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,eggs,0.769231,1,12.404993,NaN,NaN,12.404993,0.009542,NaN,NaN
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,euphausiids,1.311538,17,628.224207,339.863207,107.110177,0.466316,0.823940,0.445090,0.140067
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,multiples,0.846154,3,11.287562,6.215219,4.850655,4.850655,0.009551,0.005020,0.003731
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,nauplii,13.846154,18,2.915995,2.775475,2.619023,2.561084,0.040375,0.036295,0.032234
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,ostracods,0.923077,5,12.371610,70.382136,74.497898,0.769505,0.011420,0.010828,0.008596
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,others,15.500000,23,1.288266,0.596968,0.435765,0.387208,0.019968,0.009230,0.006721
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,polychaete,1.615385,4,16.473533,13.421216,10.455523,11.755331,0.026611,0.021164,0.016085
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,pteropoda,11.576923,16,2.882439,2.863456,2.478674,2.236485,0.033370,0.033040,0.026693
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,pyrosomes,0.001923,1,70115.292699,NaN,NaN,70115.292699,0.134837,NaN,NaN
P1706,1,4,7,3.493400e+01,-1.211507e+02,10-Jun-2017 22:43:59,0,51,100,radiolarians,9.230769,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,appendicularia,12.193309,6,4.680203,4.725188,5.826849,5.059744,0.057067,0.056913,0.052853
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,bryozoan_larvae,11.895911,4,0.992913,1.156388,1.006663,0.891265,0.011812,0.010317,0.005988
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,chaetognatha,7.732342,33,22.575233,20.975214,19.610365,3.659361,0.174559,0.159069,0.145802
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,cnidaria,2.981413,3,15.541767,308.100605,284.355988,14.810370,0.046336,0.002291,0.001057
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,copepoda_calanoida,2554.055762,1046,3.046526,2.994071,2.978910,1.746898,7.780997,7.646578,7.607417
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,copepoda_eucalanids,1.486989,10,214.730577,193.657484,175.732184,172.991262,0.319302,0.259170,0.209049
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,copepoda_oithona_like,223.345725,77,1.236453,1.235333,1.225183,1.185039,0.276157,0.275723,0.269814
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,copepoda_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,copepoda_poecilostomatoids,152.568773,58,1.846788,1.840330,1.836658,1.498443,0.281762,0.280503,0.279670
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,crustacea_others,5.947955,2,0.211197,0.280855,NaN,0.141539,0.001256,0.000835,NaN
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1706,1,4,8,3.493400e+01,-1.211507e+02,10-Jun-2017 22:48:59,0,24,51,eggs,8.921933,3,9.141625,5.959415,5.422856,6.495974,0.081561,0.035446,0.016127
